#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf58.45.100
#tb 0: 1/24
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1080x1920
#sar 0: 0/1
#stream#, dts,        pts, duration,     size, hash
0,        355,        355,        1,  3110400, 4d4259eb05d30835d72c783f4fde90fd
0,        356,        356,        1,  3110400, eca1e6b9bf392d46ccbe2476610c9922
0,        357,        357,        1,  3110400, b1260947c4da58e23ab57d00b8f1991f
0,        358,        358,        1,  3110400, 25cf5b78cd1a2fc0087aecfe7cde70f7
0,        359,        359,        1,  3110400, b9e021e98081a0adb26746049d86bdd8
0,        360,        360,        1,  3110400, def93068e94f073e416fe071596764b7
0,        361,        361,        1,  3110400, 3f3e6e6fe3f26fa9f9dc01f6293d8c27
0,        362,        362,        1,  3110400, 76352d7403021daa4267898fd4cabb6c
0,        363,        363,        1,  3110400, a518b5c980013c883dc7221a072d675d
0,        364,        364,        1,  3110400, 00c89ee34e64248fee051ad0df8dfe1c
0,        365,        365,        1,  3110400, 07f3e106557e957391cff164e0c140e6
0,        366,        366,        1,  3110400, b120adef5440bad5ec23a73b12caf22a
0,        367,        367,        1,  3110400, ff6030b221338f1d6e7273440676c78c
0,        368,        368,        1,  3110400, e0ecf76b42a671d65998ae0af35f2a8a
0,        369,        369,        1,  3110400, ff51bd32247fadb86b428ed43cd51b82
0,        370,        370,        1,  3110400, c844fe945f2a6503b9d2593a1731d8b0
0,        371,        371,        1,  3110400, 4f61e0c3250b6ca69072e4beefcdffe5
0,        372,        372,        1,  3110400, ea6ca6431929949f10526914098aeb5e
0,        373,        373,        1,  3110400, a563e88c7b6db1bbd2ad3890aa7c0ab7
0,        374,        374,        1,  3110400, d3922f454d4cf670144fdfba904fd248
0,        375,        375,        1,  3110400, df6340c3ac370659e1bb023e8855093f
0,        376,        376,        1,  3110400, a5e058462b702939cc4229bfbc00b97e
0,        377,        377,        1,  3110400, 5c9451d0583355c794ccd7f9024c7e33
0,        378,        378,        1,  3110400, 38f7d75b79b5943130ebe76fd5e876d8
0,        379,        379,        1,  3110400, f311f179870d37ac006c47fc4002e4a1
0,        380,        380,        1,  3110400, 7f4e5e08128983fa9e3ba00d57d16a87
0,        381,        381,        1,  3110400, 75782a3afbffc64d44ba1e2f515076fb
0,        382,        382,        1,  3110400, 8e4578dcb65e9039c7a1556d919dc02b
0,        383,        383,        1,  3110400, 5f1aac79265a6c7bffe0e749e5017487
0,        384,        384,        1,  3110400, 2efd22e9591848eecab5f14358977e8c
0,        385,        385,        1,  3110400, 2e6e7b39155c9768bb188b053816f087
0,        386,        386,        1,  3110400, bcf7fc493c95c5f9cec7197447e12dc1
0,        387,        387,        1,  3110400, d7781c5b7ac4f45afaf0bed056294ba6
0,        388,        388,        1,  3110400, 413e43015bb6d23f852983740b221734
0,        389,        389,        1,  3110400, 34cae8892caf333c6570114f68fc9ac8
0,        390,        390,        1,  3110400, 1c7a16c58899b47aa8811a31ff0d95f1
0,        391,        391,        1,  3110400, 269a7f4a48f9d148543f6a3d05159258
0,        392,        392,        1,  3110400, 16b0ec9bd54052ae6eee1defab4317a7
0,        393,        393,        1,  3110400, 1d6046df131a76af8267b6be1b425d3c
0,        394,        394,        1,  3110400, 70de7bd769fdaa7f73a6b9df687fb3e1
0,        395,        395,        1,  3110400, 4fc6efa247450a0bca289ca646bfdd0b
0,        396,        396,        1,  3110400, c367a108f3b5cfda14c11d761905e88d
0,        397,        397,        1,  3110400, 54fdd8c3880c095884713c9fe075fe55
0,        398,        398,        1,  3110400, fd83f799e591e9d7bb58faf4b40e2976
0,        399,        399,        1,  3110400, cfbc5611665677c0629da63a1b703fa8
0,        400,        400,        1,  3110400, e6c47cf41e4a7a8484f5cf692fdcea00
0,        401,        401,        1,  3110400, 16abd002ab31fac930a671cf1d8b9022
0,        402,        402,        1,  3110400, 6bf3c56aa1dbbb27c3b30ff8d1ab42f7
0,        403,        403,        1,  3110400, 40a00894e21c309bc3ff20f74ec6ea83
0,        404,        404,        1,  3110400, 3b83741be5643c2cf3ec8e20c9fdb683
0,        405,        405,        1,  3110400, fed4ca1011741b6749e40296bc7c8986
0,        406,        406,        1,  3110400, 4310613d04328f84d43be8f733108f15
0,        407,        407,        1,  3110400, 63ca95d05a8245ff7eb3f43ccccd6bec
0,        408,        408,        1,  3110400, 2dcd8ecca8752895349e574f753e3eb1
0,        409,        409,        1,  3110400, 8fb7c3ae2219bff6c2f02b4b3c64421a
0,        410,        410,        1,  3110400, 4ec007355ce57f4c23b72c13a57d8765
0,        411,        411,        1,  3110400, 7fb8ba55087b5adfab24d558fe905128
0,        412,        412,        1,  3110400, d6591a57d0fbe280171ed2e000ada306
0,        413,        413,        1,  3110400, 7fe68cd424d95fdef7d245a79ce7b6dd
0,        414,        414,        1,  3110400, 2da5f215b65293376719275468fea1cf
0,        415,        415,        1,  3110400, d010cd4f715bf64061e1a896316be472
0,        416,        416,        1,  3110400, bb7cab6d25d8c44f080178132f8f1919
0,        417,        417,        1,  3110400, 1a85528a55c3ff55c4558d71b42326c3
0,        418,        418,        1,  3110400, 56928c207c46288e159de6b0a223852f
0,        419,        419,        1,  3110400, 75a8fc1ac4d14a1d2285804f69f60f1c
0,        420,        420,        1,  3110400, f057348fe64cbb5ec44e67708ecbaa93
0,        421,        421,        1,  3110400, 0d63f2bc32a811f5c2e4cc1fbd952b6c
0,        422,        422,        1,  3110400, 40e904c95deaf289190d28332a71d983
0,        423,        423,        1,  3110400, f1358bbf3d8901d2becf43ebe98f8102
0,        424,        424,        1,  3110400, d2496f3a7d820a693b4ea135dd96187c
0,        425,        425,        1,  3110400, 54b2df6f06736b95d888b929581436ae
0,        426,        426,        1,  3110400, e191cdaa5eb270071c7554c30537162d
0,        427,        427,        1,  3110400, 18fc7a6211182f521ed40672647ceb04
0,        428,        428,        1,  3110400, 8a09ed78fd61edc26b1d1d16a7d0cae7
0,        429,        429,        1,  3110400, 68cd4c0d5b0180caf3626425a6fe7ab5
0,        430,        430,        1,  3110400, 26344b3d2c229a99e78e16b860218fe9
0,        431,        431,        1,  3110400, 1156fdbe53d782f12aa0d8a249a47392
0,        432,        432,        1,  3110400, 8ea0e9e7b2f7e43bfa0342daab8eeaf1
0,        433,        433,        1,  3110400, 40022881ae3142cb42675380ed0dfa05
0,        434,        434,        1,  3110400, 685f17198d048caef46e18a1162a478b
0,        435,        435,        1,  3110400, 090e870367b8d97fc8ada25f4d947b6e
0,        436,        436,        1,  3110400, 34356fed6be0c78083c7cb00bdca0c9d
0,        437,        437,        1,  3110400, 1dd60e250efabb516db3d692bce1f962
0,        438,        438,        1,  3110400, 7188fdf095c3d2b8caad2397843dd095
0,        439,        439,        1,  3110400, 92ab7f2772ff89cde21ebc639cbd9d12
0,        440,        440,        1,  3110400, 9f9f4e7912f428604d899d3409c8d31b
0,        441,        441,        1,  3110400, 5eb865c06eff682f97cf4710bac3ad83
0,        442,        442,        1,  3110400, 2270ec143175e9fea71122d51f65317a
0,        443,        443,        1,  3110400, 5c7cd9fb08f284a1104e23330e9b2940
0,        444,        444,        1,  3110400, 8c5fb9f9f7b248dc9c4784d46d68dbc6
0,        445,        445,        1,  3110400, 5dfb3d28486843c3a9ee5cdfd3882023
0,        446,        446,        1,  3110400, b45e3df0f3504dbcaf8fb2d6f5e2e97b
0,        447,        447,        1,  3110400, dcdc91d7e810642bf8ac915681d39289
0,        448,        448,        1,  3110400, c588ce8258caafca63041b9b5d41de82
0,        449,        449,        1,  3110400, c6668cf3d3c5f4538dfc4ad76c421173
0,        450,        450,        1,  3110400, f10d4ec495b219a9c8880519e4a52f93
0,        451,        451,        1,  3110400, cc7374dac43eee83a7d91edcacd6c578
0,        452,        452,        1,  3110400, da6d6face4fb2b2f280f1bcb18f23f6f
0,        453,        453,        1,  3110400, b64597884e3862c7ca8beef1ffe8d219
0,        454,        454,        1,  3110400, 932c13b0cbecc33e945109e25bf202ef
0,        455,        455,        1,  3110400, 17d0b8d634b56a324ebb235304a77dba
0,        456,        456,        1,  3110400, 5fab3bdcbff7d00799f74df28f9a8780
0,        457,        457,        1,  3110400, dda60d54527be6364030009bc35ea86c
0,        458,        458,        1,  3110400, 5c2de873a5008b8861624274b007c7c3
0,        459,        459,        1,  3110400, 44471ada25095b5233d4fb4111b98a88
0,        460,        460,        1,  3110400, b85d9b6751ed10d3a0550f9598fb34a1
0,        461,        461,        1,  3110400, a48afb611ba4fd720b1fafce0462dec5
0,        462,        462,        1,  3110400, 32d7d15584aa0c7dbf7c90fb843e4c68
0,        463,        463,        1,  3110400, a9d357b51703d9d27f28ae70540d3405
0,        464,        464,        1,  3110400, b5dc9787aca121a904f97227b0f3293c
0,        465,        465,        1,  3110400, 94880543aadc4038f786f3516891e472
0,        466,        466,        1,  3110400, 5ec4b74b91604436350e9e401e5d555a
0,        467,        467,        1,  3110400, bb348e5ffd0208bb936de15d0c8f1e06
0,        468,        468,        1,  3110400, 4a47ee32d6e17c6bc8bdf301dbfe7185
0,        469,        469,        1,  3110400, de6c50a84d8f3663bed42cc8e2aebcce
0,        470,        470,        1,  3110400, f21d722a2c77699995700e9bc2c9097f
0,        471,        471,        1,  3110400, f078b9f63dc6e7f52face3e32dd3d228
0,        472,        472,        1,  3110400, 9aaf2798677598c6e8058f73dd1157b6
0,        473,        473,        1,  3110400, 5721f389c76e22f4eace72b416396168
0,        474,        474,        1,  3110400, 434b0e42279b83c79a7f59f3d0f0e467
0,        475,        475,        1,  3110400, 378ce2c8abb0eabcf049d9d6d6c0def6
0,        476,        476,        1,  3110400, 6de92fc43e039cf29124e2b2af4173be
0,        477,        477,        1,  3110400, 53bcd424579060c1578dcdb83fe1082e
0,        478,        478,        1,  3110400, 9f705bba84e5a63e45cdfbda8dd60a44
0,        479,        479,        1,  3110400, 20b5a8c5e019f2399741f56cb2f1973c
0,        480,        480,        1,  3110400, 2af28d6cbd90faa2990a1c054e8dbd7f
0,        481,        481,        1,  3110400, d5c8617bf6c3e52d2d1959c05dfe037f
0,        482,        482,        1,  3110400, 8eb5a5341187f0a2aecefd033e1b823b
0,        483,        483,        1,  3110400, a1b49d816261d759041422d63206259b
0,        484,        484,        1,  3110400, 59f25e69e52d1ce10b74b53291db3a3f
0,        485,        485,        1,  3110400, b667cb6c481dc908867fe0d6f1e78709
0,        486,        486,        1,  3110400, 9aec98b36f9476a10af3aa673cec7c35
0,        487,        487,        1,  3110400, 6bb01394d456da0910640209dbea2fec
0,        488,        488,        1,  3110400, 7bc824a0494f5ba1614bca62a880efa2
0,        489,        489,        1,  3110400, 72df20a86401c0324bdb712e6413a693
0,        490,        490,        1,  3110400, 1b2d17b3b09004f895590aff44e6c74a
0,        491,        491,        1,  3110400, 52bdb51fe3035cbbfe4e99c46556a862
0,        492,        492,        1,  3110400, 20093134e9f78f78783faa2fc068e53e
0,        493,        493,        1,  3110400, 1662f73a0988258452da252b88082a88
0,        494,        494,        1,  3110400, af5ecbbad47eedd7b2b3eb3c55a60a81
0,        495,        495,        1,  3110400, 76718fc2c9ddcd01ccd79a726527d1a7
0,        496,        496,        1,  3110400, 3b3439508a5760ea0d8c91587f7fe8f4
0,        497,        497,        1,  3110400, 80365fae5aa007b61741bfcb31adfb7d
0,        498,        498,        1,  3110400, b31ffd2e292d0ddece177b7dc10f8404
0,        499,        499,        1,  3110400, d47447e9acccf450cdcc5d1ac279db03
0,        500,        500,        1,  3110400, 764be0f74e1a5e1660e7a1fb4397cc77
0,        501,        501,        1,  3110400, cdea144b1fe58af001d8e82f665d9e6a
0,        502,        502,        1,  3110400, 96fa071dcb2c325bccbee14c3e2470e2
0,        503,        503,        1,  3110400, da733144a35bbf79a5f0c04ff42154dc
0,        504,        504,        1,  3110400, d5f0c8ef89d8a2ea6a0560a6233e0023
0,        505,        505,        1,  3110400, 451f42c62a1aa6d28088dee0829f8502
0,        506,        506,        1,  3110400, e3715854301d3427ea252c6d56cbef7d
0,        507,        507,        1,  3110400, ab19b3e4becd9e58bf2a98166ad04c24
0,        508,        508,        1,  3110400, 970fb1c6d332835bc5869f0d25e150a3
0,        509,        509,        1,  3110400, fe5a918d62f72e72721efa225192a430
0,        510,        510,        1,  3110400, f521bc17c13ea0681520dcb1b79c65cf
0,        511,        511,        1,  3110400, 867c48cf0f4d6851e7b7e27a94d9622c
0,        512,        512,        1,  3110400, fc5ecc5a40d88a9e5222b89fe73b0f8d
0,        513,        513,        1,  3110400, af3bfb994f3f6231160990c6098a330e
0,        514,        514,        1,  3110400, d68482ca6b02b400f74d5c06e7ddfaab
0,        515,        515,        1,  3110400, dd28af49ad5dcceb479148e747f71286
0,        516,        516,        1,  3110400, fd6a5b7129d6b9ceb2e8562a1cd0de76
0,        517,        517,        1,  3110400, dc76bc7a30c36dd718ee6b387e9c1260
0,        518,        518,        1,  3110400, f84244865eee1c7c3df194b83bd0dd2f
0,        519,        519,        1,  3110400, 04253644cf4c74e09dca09e627b9eb86
0,        520,        520,        1,  3110400, 28179d07dbbe54adbadc4ddb9f8d7b17
0,        521,        521,        1,  3110400, 1376014f5908cd477d494522b959dcca
0,        522,        522,        1,  3110400, 30a8c38579232b22b528104007f8e98b
0,        523,        523,        1,  3110400, 216f91f4a187c1ee6ab2769e79c7f9bd
0,        524,        524,        1,  3110400, fbbda5b0a448a4f838b68dbb796a8b5c
0,        525,        525,        1,  3110400, 75ebfdcdd575d385c5d79a81caad0ce9
0,        526,        526,        1,  3110400, abf4cac75e3cf1dfe74ee0c6020359b2
0,        527,        527,        1,  3110400, e2a2e2d38050da6588d1b70b2760182e
0,        528,        528,        1,  3110400, 05fdaef6c3cdb0423be2f3e0862460f4
0,        529,        529,        1,  3110400, 1596f81bd2d7e40a7bf0432d6d6e7eed
0,        530,        530,        1,  3110400, 5c22daa62d56f07c6ffa3363bea94b22
0,        531,        531,        1,  3110400, 43ba8949ad7fc0b8765eb71d8d5e424a
0,        532,        532,        1,  3110400, ab2f2355abc265b119ffef80de9a1a70
0,        533,        533,        1,  3110400, b801132644a6f52b3880020a5814098d
0,        534,        534,        1,  3110400, 69d39f1d4b115e5634b0c7c429cdbb14
0,        535,        535,        1,  3110400, 102941480a4a525d2e7ac1d776d20213
0,        536,        536,        1,  3110400, 5df0fec9dd4d0e15c3dd982889dd9515
0,        537,        537,        1,  3110400, 0e59aa57dc33f71a440d830c62c1a59c
0,        538,        538,        1,  3110400, b4a6dbe3d5730e55d971da17932454c0
0,        539,        539,        1,  3110400, 743ce6284f51cae6e666b7b424acf2a1
0,        540,        540,        1,  3110400, 9690d543b0a466fc6139e966ca237e4a
0,        541,        541,        1,  3110400, 207ee59d269b825edb827ce6d4828e7a
0,        542,        542,        1,  3110400, de91a374d92bda6bfe16b51cc4d075e5
0,        543,        543,        1,  3110400, 2b1e6d01b3ee02572e5eec312bf82e00
0,        544,        544,        1,  3110400, 39ec51598a34603e786e1758071c0888
0,        545,        545,        1,  3110400, 53b4d846be4632b164b939f1eb70c3ff
0,        546,        546,        1,  3110400, 36989d460c2cb3662a751f09e2f3f91b
0,        547,        547,        1,  3110400, 55f7cbe57e35e0724b03d789d3e34912
0,        548,        548,        1,  3110400, c91040ec7a9e5e51e446e8f6afd222d7
0,        549,        549,        1,  3110400, d477160d30b96cde4405799a53967703
0,        550,        550,        1,  3110400, cb26537af19a07060b99c2da9e243633
0,        551,        551,        1,  3110400, 5ad8ca9f63da32eb735835945adb5e41
0,        552,        552,        1,  3110400, b1331777c7a038abdc13fb4c63cd6c65
0,        553,        553,        1,  3110400, d446e77bd008689d9eb9756c0b2f6d18
0,        554,        554,        1,  3110400, 39930cb0f8d09f261526192efc713c33
0,        555,        555,        1,  3110400, 81d94e5f468c3b1ddbbed9f8de4edc38
0,        556,        556,        1,  3110400, 69fb604073e3a48c6babb3080042cea2
0,        557,        557,        1,  3110400, 34e8a477dc191690f35d58430b98019d
0,        558,        558,        1,  3110400, 0ec00fdb2d56f8459340caf9d0124d16
0,        559,        559,        1,  3110400, 34e8a477dc191690f35d58430b98019d
0,        560,        560,        1,  3110400, ee784e42221297d9566321728d77ffe9
0,        561,        561,        1,  3110400, 5027ac20df5a3fca7388d057f34124e7
0,        562,        562,        1,  3110400, 1a360e540a1f77d5a2614d98f1bb89ff
0,        563,        563,        1,  3110400, 5027ac20df5a3fca7388d057f34124e7
0,        564,        564,        1,  3110400, 50680c740814471365b06532b31ad14f
0,        565,        565,        1,  3110400, 79ef5697a98936f0d6a1e52f65e8d91f
0,        566,        566,        1,  3110400, 2f49be43636199b09dc3508c2f6aabd6
0,        567,        567,        1,  3110400, 79ef5697a98936f0d6a1e52f65e8d91f
0,        568,        568,        1,  3110400, 63fa5b0b5a60363d266a2d295d3bc51a
0,        569,        569,        1,  3110400, 79ef5697a98936f0d6a1e52f65e8d91f
0,        570,        570,        1,  3110400, 2f49be43636199b09dc3508c2f6aabd6
0,        571,        571,        1,  3110400, 79ef5697a98936f0d6a1e52f65e8d91f
0,        572,        572,        1,  3110400, b5b410b1f51dbe499b8684a4a0f960a2
0,        573,        573,        1,  3110400, 4c389e1de247f18abeaba66542539d55
0,        574,        574,        1,  3110400, aa7fd73dab8ec33a18501a49da25831a
0,        575,        575,        1,  3110400, e9a9d84a11fef5aa0c54c636413ed05b
0,        576,        576,        1,  3110400, 1870440199176b2f00c0603a8eedbeec
0,        577,        577,        1,  3110400, e9a9d84a11fef5aa0c54c636413ed05b
0,        578,        578,        1,  3110400, aa7fd73dab8ec33a18501a49da25831a
0,        579,        579,        1,  3110400, 4c389e1de247f18abeaba66542539d55
0,        580,        580,        1,  3110400, b5b410b1f51dbe499b8684a4a0f960a2
0,        581,        581,        1,  3110400, 62788ef1b1473d537e9d20a22760dba3
0,        582,        582,        1,  3110400, a43b6c09e8a9aa0d8fe2829a56712fc5
0,        583,        583,        1,  3110400, 62788ef1b1473d537e9d20a22760dba3
0,        584,        584,        1,  3110400, 885d59d80d8f7428af0398e602279371
0,        585,        585,        1,  3110400, 62788ef1b1473d537e9d20a22760dba3
0,        586,        586,        1,  3110400, a43b6c09e8a9aa0d8fe2829a56712fc5
0,        587,        587,        1,  3110400, 62788ef1b1473d537e9d20a22760dba3
0,        588,        588,        1,  3110400, b5b410b1f51dbe499b8684a4a0f960a2
0,        589,        589,        1,  3110400, 1a4e2d0b05aebfc8bb13d946f93b4e85
0,        590,        590,        1,  3110400, 693a5a9c15dcfadc0c6a2f6d1932dbc4
0,        591,        591,        1,  3110400, 1ec4c5ea823b88e6219aea9cb4d1c2de
0,        592,        592,        1,  3110400, 8c11a5a322939500bb7bafcd9f0a7d22
0,        593,        593,        1,  3110400, 6315247fd68056f148d2a92eb31afd57
0,        594,        594,        1,  3110400, bf557c0c2e37dbbed751b12a5d6ae184
0,        595,        595,        1,  3110400, 183673c31cc6c8f2af647e2907324a4e
0,        596,        596,        1,  3110400, bf7a2e73f22d403cbecb4ac0fa73cd54
0,        597,        597,        1,  3110400, d23408beff093a80c6b73b1507b0dbde
0,        598,        598,        1,  3110400, 4042eaa5dda4ee5eaf114a265ab6277b
0,        599,        599,        1,  3110400, d23408beff093a80c6b73b1507b0dbde
0,        600,        600,        1,  3110400, 8159b539c72389502858161b6f130ca6
0,        601,        601,        1,  3110400, cd44896af746edb3cbeed5e757d34797
0,        602,        602,        1,  3110400, 62820587025df70322f6423e2266b476
0,        603,        603,        1,  3110400, cd9fa2dc8e3670fb76dc50cdd94d7e17
0,        604,        604,        1,  3110400, dd31ec4a8ea5a9771de75d27d9a397bf
0,        605,        605,        1,  3110400, c0cd1a2c9d92427d7b4c4299f1cf7ebe
0,        606,        606,        1,  3110400, 50d229358a5940d7926e5e20a931d2a1
0,        607,        607,        1,  3110400, de72ca8470d02dc4cde25cf5ff18f36d
0,        608,        608,        1,  3110400, b07b932f5cb651616160a120120a6db6
0,        609,        609,        1,  3110400, fb835a993c8821161ab3e2ff210a2772
0,        610,        610,        1,  3110400, 0927f03ec4e1b9db2c6f685291720a7b
0,        611,        611,        1,  3110400, fb835a993c8821161ab3e2ff210a2772
0,        612,        612,        1,  3110400, 73984e5938a397980bb41143a4ac3187
0,        613,        613,        1,  3110400, 13cf53b0c73389d1baaa948a9c3dfe98
0,        614,        614,        1,  3110400, e64a590bf5609581aa701d3c8a752048
0,        615,        615,        1,  3110400, 054c2d19381ecb3c58bc74ecddea865e
0,        616,        616,        1,  3110400, b009cdd40a425b31571eff6a0afba1f2
0,        617,        617,        1,  3110400, 68fda027de8a79425a57424a06fb255f
0,        618,        618,        1,  3110400, a7ca50fc80e60bdf5db6253bff31ca18
0,        619,        619,        1,  3110400, 68fda027de8a79425a57424a06fb255f
0,        620,        620,        1,  3110400, 35d293f49fa815cbe77b217c90473926
0,        621,        621,        1,  3110400, 7dc762dbd35525e1efdd05988d0964b1
0,        622,        622,        1,  3110400, 0fca9cc32aba9bad92dd9554b84f6105
0,        623,        623,        1,  3110400, 7dc762dbd35525e1efdd05988d0964b1
0,        624,        624,        1,  3110400, bbfa4208f24eed5967132c742ebb9ff3
0,        625,        625,        1,  3110400, 5e7dddeaea808097b08113497b89b4a8
0,        626,        626,        1,  3110400, 9eb323c171504bfe60217614683ecd94
0,        627,        627,        1,  3110400, bbfa4208f24eed5967132c742ebb9ff3
0,        628,        628,        1,  3110400, 1980bdb192a313d942e22fdaf25a0dfe
0,        629,        629,        1,  3110400, 451b1440f0c64db76e401f7edd7d1332
0,        630,        630,        1,  3110400, 2619d41d443a2edde9735feb14c75c11
0,        631,        631,        1,  3110400, d385b806f211ddfc232f0380b0297f85
0,        632,        632,        1,  3110400, 3371fe49a361b027496640a6bd12b527
0,        633,        633,        1,  3110400, 9d4b9d4387800a897b4d851c6387cf63
0,        634,        634,        1,  3110400, a7d321cb25c361b0ed69b5b069e373fa
0,        635,        635,        1,  3110400, d36b9f15bc32693167130f394f815709
0,        636,        636,        1,  3110400, a3be04b5d5273685df84e7a64b91f8b3
0,        637,        637,        1,  3110400, 4178d0685e7c8b84303a938ae3d75dfd
0,        638,        638,        1,  3110400, 6eae77d7e99ad238bc9cb85da57809df
0,        639,        639,        1,  3110400, 1b35fe3a161ae8df644443c0fcc8e51b
0,        640,        640,        1,  3110400, 40ab96570e16c4d95ca6b0c358ed0bc2
0,        641,        641,        1,  3110400, 96295eb714809b9f62076952a21cbe3c
0,        642,        642,        1,  3110400, 1cef949cfb14dcaaeaf0c1b8a28950f7
0,        643,        643,        1,  3110400, 37fa562f15845f8fc187da2f93d6fd07
0,        644,        644,        1,  3110400, a82b2b1363640843e8b7bc477494cf2b
0,        645,        645,        1,  3110400, f666aab3a379e7fc10b1a62b64339f4e
0,        646,        646,        1,  3110400, 248a6f796744b7e9ae80c4da77899e36
0,        647,        647,        1,  3110400, f0b1af134be364a0d4192d7193c8b694
0,        648,        648,        1,  3110400, 96b741bb58f4d249061302dc2c56ecaf
0,        649,        649,        1,  3110400, f732feb709c4a94605f80a757c699e87
0,        650,        650,        1,  3110400, 1cdede52e7bb2bcd65212a59e098bc8a
0,        651,        651,        1,  3110400, 16621b1d4b6840575313ba60894b41e4
0,        652,        652,        1,  3110400, 6e9d79d6ff9888c561f144a7970eddef
0,        653,        653,        1,  3110400, 46fc182b692e5044f9dea78183a774af
0,        654,        654,        1,  3110400, 26110247edc31ce1f2b67aada257d815
0,        655,        655,        1,  3110400, bc201604aeb8c87d5b346fcf797f9829
0,        656,        656,        1,  3110400, dca2788efa129d466b2cd8db866d657c
0,        657,        657,        1,  3110400, ceacba09d6d02118543eb0f49b84c7bd
0,        658,        658,        1,  3110400, 9cf2efeb47e6f81822342808504e75a4
0,        659,        659,        1,  3110400, 82971e3fb1ae705f0bc63f9f74e65942
0,        660,        660,        1,  3110400, 4ccfc7730434df9cecc63c054a33f97a
0,        661,        661,        1,  3110400, 5a5dfd7be2ffb48ae828251097ade00f
0,        662,        662,        1,  3110400, 3f3b5f3a83ff70912606a54b6bdb430e
0,        663,        663,        1,  3110400, 29e5b4c8234d6a96e1ce33d3fe0abc0e
0,        664,        664,        1,  3110400, 4a5e79ee383262b545841955fac43e8f
0,        665,        665,        1,  3110400, 116b74d8d2b0c62c135f7eb3dedc0d2a
0,        666,        666,        1,  3110400, 4cd42fbe400ec9a6d20cac2416e49de0
0,        667,        667,        1,  3110400, daf91fe8a0092c821eab0def8cc64030
0,        668,        668,        1,  3110400, 15fa1b30e40ebe87f667b54357e5c45c
0,        669,        669,        1,  3110400, a69893e43b960b28829f9cd559cc5b6f
0,        670,        670,        1,  3110400, dac661323b86d57ccb812d39f3124a68
0,        671,        671,        1,  3110400, 74cf368c67c4d1d250a52e6cf1f49849
